
[]
[9.81, 0.18, -0.2, -0.02, -0.02, -0.02]
[9.84, 0.18, -0.16, -0.03, -0.02, -0.01]
[9.79, 0.2, -0.17, -0.03, -0.02, -0.02]
[9.78, 0.18, -0.22, -0.03, -0.02, -0.02]
[9.82, 0.15, -0.23, -0.03, -0.02, -0.02]
[9.81, 0.16, -0.22, -0.02, -0.02, -0.02]
[9.84, 0.2, -0.17, -0.02, -0.02, -0.02]
[9.81, 0.19, -0.19, -0.02, -0.02, -0.02]
[9.82, 0.19, -0.19, -0.02, -0.02, -0.02]
[9.84, 0.19, -0.2, -0.03, -0.02, -0.01]
[9.74, 0.16, -0.2, -0.03, -0.02, -0.02]
[9.9, 0.11, -0.15, -0.03, -0.02, -0.03]
[9.76, 0.12, -0.19, -0.02, -0.01, -0.01]
[9.77, 0.2, -0.25, -0.02, -0.02, -0.01]
[9.82, 0.18, -0.21, -0.02, -0.02, -0.02]
[9.82, 0.21, -0.21, -0.02, -0.02, -0.01]
[9.81, 0.21, -0.22, -0.03, -0.02, -0.02]
[9.79, 0.16, -0.24, -0.02, -0.02, -0.01]
[9.84, 0.19, -0.19, -0.02, -0.02, -0.01]
[9.79, 0.16, -0.17, -0.02, -0.02, -0.02]
[9.84, 0.15, -0.15, -0.02, -0.02, -0.01]
[9.81, 0.15, -0.17, -0.03, -0.02, -0.02]
[9.8, 0.12, -0.14, -0.03, -0.01, -0.02]
[9.84, 0.13, -0.2, -0.03, -0.02, -0.02]
[9.79, 0.16, -0.22, -0.03, -0.02, -0.02]
[9.87, 0.2, -0.2, -0.03, -0.02, -0.02]
[9.83, 0.23, -0.2, -0.03, -0.02, -0.02]
[9.86, 0.2, -0.2, -0.03, -0.02, -0.02]
[9.84, 0.17, -0.19, -0.02, -0.02, -0.02]
[9.8, 0.13, -0.14, -0.03, -0.02, -0.02]
[9.84, 0.13, -0.15, -0.03, -0.02, -0.02]
[9.78, 0.16, -0.23, -0.03, -0.02, -0.02]
[9.82, 0.18, -0.22, -0.02, -0.02, -0.02]
[9.8, 0.18, -0.2, -0.03, -0.02, -0.01]
[9.84, 0.17, -0.17, -0.03, -0.02, -0.02]
[9.8, 0.18, -0.19, -0.03, -0.02, -0.02]
[9.8, 0.18, -0.2, -0.03, -0.02, -0.02]
[9.83, 0.18, -0.2, -0.03, -0.02, -0.02]
[9.81, 0.17, -0.22, -0.03, -0.02, -0.01]
[9.82, 0.16, -0.21, -0.03, -0.02, -0.02]
[9.8, 0.16, -0.2, -0.03, -0.02, -0.02]
[9.81, 0.15, -0.18, -0.02, -0.02, -0.02]
[9.66, 0.19, -0.14, -0.03, -0.01, -0.01]
[9.81, 0.27, -0.14, -0.02, -0.02, -0.02]
[9.96, 0.17, -0.1, -0.03, -0.02, -0.02]
[9.83, 0.18, -0.17, -0.02, -0.02, -0.01]
[9.74, 0.16, -0.2, -0.02, -0.02, -0.01]
[9.82, 0.11, -0.18, -0.02, -0.01, -0.01]
[9.84, 0.14, -0.23, -0.02, -0.02, -0.01]
[9.84, 0.16, -0.18, -0.02, -0.02, -0.02]
[9.84, 0.19, -0.19, -0.02, -0.02, -0.02]
[9.8, 0.21, -0.18, -0.02, -0.02, -0.02]
[9.82, 0.18, -0.14, -0.03, -0.02, -0.02]
[9.78, 0.16, -0.17, -0.03, -0.02, -0.02]
[9.81, 0.15, -0.2, -0.03, -0.02, -0.02]
[9.82, 0.15, -0.22, -0.03, -0.02, -0.02]
[9.8, 0.17, -0.24, -0.03, -0.02, -0.02]
[9.84, 0.22, -0.22, -0.02, -0.02, -0.02]
[9.88, 0.23, -0.2, -0.02, -0.02, -0.01]
[9.81, 0.2, -0.17, -0.02, -0.02, -0.01]
[9.81, 0.19, -0.18, -0.03, -0.02, -0.01]
[9.8, 0.13, -0.21, -0.02, -0.02, -0.01]
[9.82, 0.12, -0.19, -0.02, -0.02, -0.02]
[9.78, 0.12, -0.16, -0.03, -0.02, -0.02]
[9.79, 0.15, -0.14, -0.03, -0.02, -0.02]
[9.83, 0.16, -0.18, -0.03, -0.02, -0.02]
[9.83, 0.19, -0.19, -0.03, -0.02, -0.02]
[9.84, 0.19, -0.24, -0.03, -0.02, -0.02]
[9.84, 0.21, -0.22, -0.02, -0.02, -0.02]
[9.7, 0.21, -0.21, -0.03, -0.02, -0.01]
[9.82, 0.18, -0.18, -0.03, -0.02, -0.02]
[9.91, 0.11, -0.14, -0.03, -0.02, -0.02]
[9.8, 0.15, -0.16, -0.02, -0.02, -0.01]
[9.74, 0.15, -0.2, -0.02, -0.02, -0.02]
[9.81, 0.17, -0.15, -0.02, -0.02, -0.01]
[9.87, 0.18, -0.18, -0.03, -0.02, -0.01]
[9.81, 0.11, -0.2, -0.03, -0.02, -0.02]
[9.83, 0.15, -0.21, -0.02, -0.02, -0.02]
[9.82, 0.16, -0.2, -0.02, -0.02, -0.02]
[9.81, 0.18, -0.19, -0.03, -0.02, -0.02]
[9.81, 0.19, -0.18, -0.03, -0.02, -0.02]
[9.8, 0.18, -0.16, -0.03, -0.02, -0.02]
[9.84, 0.18, -0.19, -0.02, -0.02, -0.02]
[9.81, 0.21, -0.16, -0.02, -0.02, -0.02]
[9.83, 0.2, -0.22, -0.02, -0.02, -0.01]
[9.81, 0.17, -0.19, -0.03, -0.02, -0.01]
[9.78, 0.12, -0.19, -0.03, -0.02, -0.01]
[9.8, 0.15, -0.15, -0.03, -0.02, -0.02]
[9.85, 0.13, -0.18, -0.02, -0.02, -0.02]
[9.84, 0.17, -0.15, -0.03, -0.02, -0.02]
[9.8, 0.21, -0.15, -0.03, -0.02, -0.02]
[9.82, 0.19, -0.24, -0.03, -0.02, -0.02]
[9.84, 0.19, -0.24, -0.03, -0.02, -0.02]
[9.83, 0.2, -0.23, -0.03, -0.02, -0.02]
[9.8, 0.2, -0.2, -0.02, -0.02, -0.02]
[9.81, 0.2, -0.16, -0.02, -0.02, -0.01]
[9.83, 0.16, -0.15, -0.02, -0.02, -0.01]
[9.8, 0.16, -0.19, -0.02, -0.02, -0.02]
[9.77, 0.15, -0.21, -0.02, -0.02, -0.02]
[9.81, 0.16, -0.22, -0.02, -0.02, -0.02]
[9.83, 0.18, -0.16, -0.02, -0.02, -0.02]
[9.81, 0.2, -0.16, -0.03, -0.02, -0.02]
[9.8, 0.18, -0.17, -0.03, -0.02, -0.02]
[9.85, 0.16, -0.18, -0.03, -0.02, -0.02]
[9.84, 0.16, -0.23, -0.02, -0.02, -0.02]
[9.82, 0.18, -0.26, -0.02, -0.02, -0.02]
[9.84, 0.18, -0.2, -0.02, -0.02, -0.02]
[9.85, 0.17, -0.18, -0.03, -0.02, -0.01]
[9.82, 0.17, -0.19, -0.02, -0.02, -0.02]
[9.78, 0.15, -0.19, -0.03, -0.02, -0.02]
[9.82, 0.15, -0.17, -0.03, -0.02, -0.02]
[9.83, 0.18, -0.17, -0.03, -0.02, -0.02]
[9.83, 0.18, -0.16, -0.03, -0.02, -0.02]
[9.8, 0.18, -0.21, -0.03, -0.02, -0.02]
[9.84, 0.17, -0.19, -0.03, -0.02, -0.02]
[9.83, 0.18, -0.17, -0.02, -0.02, -0.02]
[9.81, 0.21, -0.17, -0.02, -0.02, -0.02]
[9.81, 0.2, -0.16, -0.02, -0.02, -0.02]
[9.83, 0.19, -0.15, -0.03, -0.02, -0.02]
[9.83, 0.15, -0.18, -0.03, -0.02, -0.02]
[9.79, 0.15, -0.21, -0.03, -0.02, -0.02]
[9.8, 0.15, -0.2, -0.02, -0.02, -0.01]
[9.83, 0.16, -0.22, -0.02, -0.02, -0.02]
[9.82, 0.16, -0.21, -0.03, -0.02, -0.02]
[9.8, 0.16, -0.21, -0.03, -0.02, -0.02]
[9.81, 0.17, -0.18, -0.02, -0.02, -0.02]
[9.79, 0.19, -0.17, -0.02, -0.02, -0.02]
[9.8, 0.18, -0.16, -0.02, -0.02, -0.02]
[9.84, 0.16, -0.2, -0.03, -0.02, -0.01]
[9.82, 0.14, -0.22, -0.03, -0.02, -0.02]
[9.81, 0.18, -0.2, -0.02, -0.02, -0.02]
[9.81, 0.19, -0.23, -0.02, -0.02, -0.02]
[9.83, 0.18, -0.19, -0.02, -0.02, -0.02]
[9.82, 0.14, -0.18, -0.03, -0.02, -0.02]
[9.79, 0.14, -0.14, -0.03, -0.02, -0.02]
[9.81, 0.16, -0.16, -0.03, -0.02, -0.02]
[9.81, 0.18, -0.22, -0.02, -0.02, -0.02]
[9.86, 0.19, -0.2, -0.02, -0.02, -0.02]
[9.81, 0.2, -0.18, -0.03, -0.02, -0.02]
[9.8, 0.21, -0.16, -0.02, -0.02, -0.01]
[9.83, 0.19, -0.19, -0.02, -0.02, -0.01]
[9.78, 0.13, -0.2, -0.02, -0.02, -0.01]
[9.83, 0.18, -0.21, -0.02, -0.02, -0.01]
[9.9, 0.11, -0.17, -0.02, -0.02, -0.02]
[9.82, 0.15, -0.13, -0.02, -0.01, -0.01]
[9.75, 0.18, -0.19, -0.03, -0.01, -0.01]
[9.85, 0.15, -0.21, -0.03, -0.01, -0.01]
[9.82, 0.18, -0.21, -0.02, -0.02, -0.0]
[9.83, 0.2, -0.22, -0.02, -0.02, -0.02]
[9.82, 0.16, -0.19, -0.02, -0.02, -0.02]
[9.81, 0.13, -0.12, -0.02, -0.02, -0.02]
[9.85, 0.12, -0.11, -0.03, -0.03, -0.03]
[9.8, 0.11, -0.14, -0.03, -0.03, -0.03]
[9.77, 0.19, -0.22, -0.03, -0.03, -0.03]
[9.88, 0.13, -0.26, -0.03, -0.02, -0.03]
[9.83, 0.19, -0.25, -0.03, -0.02, -0.02]
[9.84, 0.23, -0.19, -0.02, -0.03, -0.03]
[9.91, 0.21, -0.12, -0.02, -0.02, -0.01]
[9.76, 0.24, -0.1, -0.03, -0.02, -0.01]
[9.9, 0.07, -0.23, -0.03, -0.01, -0.01]
[9.89, 0.15, -0.3, -0.03, -0.02, -0.01]
[9.83, 0.19, -0.23, -0.03, -0.02, -0.01]
[9.82, 0.16, -0.21, -0.02, -0.02, -0.01]
[9.79, 0.2, -0.22, -0.02, -0.02, -0.01]
[9.86, 0.17, -0.16, -0.02, -0.02, -0.01]
[9.8, 0.14, -0.15, -0.02, -0.02, -0.01]
[9.81, 0.16, -0.14, -0.02, -0.02, -0.01]
[9.82, 0.16, -0.18, -0.02, -0.02, -0.01]
[9.83, 0.15, -0.19, -0.02, -0.02, -0.01]
[9.76, 0.15, -0.18, -0.02, -0.02, -0.02]
[9.8, 0.15, -0.18, -0.02, -0.02, -0.02]
[9.81, 0.16, -0.18, -0.02, -0.02, -0.01]
[9.81, 0.15, -0.2, -0.02, -0.02, -0.02]
[9.84, 0.18, -0.2, -0.02, -0.02, -0.02]
[9.7, 0.19, -0.21, -0.02, -0.02, -0.01]
[9.86, 0.15, -0.21, -0.02, -0.01, -0.01]
[9.81, 0.13, -0.2, -0.03, -0.01, -0.01]
[9.78, 0.2, -0.19, -0.03, -0.02, -0.02]
[9.83, 0.14, -0.21, -0.03, -0.02, -0.02]
[9.84, 0.18, -0.19, -0.03, -0.02, -0.02]
[9.84, 0.16, -0.21, -0.02, -0.02, -0.02]
[9.77, 0.16, -0.22, -0.02, -0.02, -0.02]
[9.86, 0.18, -0.2, -0.02, -0.02, -0.01]
[9.81, 0.16, -0.2, -0.02, -0.02, -0.02]
[9.79, 0.15, -0.21, -0.02, -0.02, -0.02]
[9.8, 0.15, -0.18, -0.02, -0.02, -0.02]
[9.8, 0.14, -0.18, -0.02, -0.02, -0.02]
[9.85, 0.15, -0.18, -0.03, -0.02, -0.02]
[9.78, 0.15, -0.17, -0.03, -0.02, -0.02]
[9.83, 0.14, -0.16, -0.03, -0.02, -0.02]
[9.81, 0.16, -0.18, -0.03, -0.02, -0.01]
[9.84, 0.18, -0.21, -0.03, -0.02, -0.01]
[9.83, 0.19, -0.2, -0.03, -0.02, -0.02]
[9.83, 0.15, -0.16, -0.02, -0.02, -0.02]
[9.79, 0.15, -0.19, -0.02, -0.02, -0.01]
[9.8, 0.15, -0.17, -0.02, -0.01, -0.01]
[9.82, 0.15, -0.16, -0.02, -0.02, -0.01]
[9.82, 0.16, -0.19, -0.02, -0.02, -0.01]
[9.84, 0.18, -0.19, -0.02, -0.02, -0.01]
[9.82, 0.14, -0.18, -0.02, -0.02, -0.01]
[9.83, 0.16, -0.18, -0.03, -0.02, -0.02]
[9.81, 0.16, -0.2, -0.03, -0.02, -0.02]
[9.83, 0.17, -0.18, -0.02, -0.02, -0.02]
[9.82, 0.16, -0.19, -0.02, -0.02, -0.02]
[9.67, 0.2, -0.23, -0.02, -0.02, -0.01]
[9.75, 0.22, -0.27, -0.02, -0.01, -0.01]
[9.94, 0.18, -0.21, -0.02, -0.02, -0.02]
[9.92, 0.15, -0.22, -0.02, -0.03, -0.03]
[9.57, 0.18, -0.17, -0.03, -0.03, -0.02]
[9.74, 0.13, -0.1, -0.03, -0.02, -0.02]
[9.88, 0.07, -0.1, -0.03, -0.01, -0.02]
[9.75, 0.11, -0.17, -0.03, -0.01, -0.02]
[9.73, 0.17, -0.17, -0.03, -0.02, -0.02]
[9.95, 0.19, -0.23, -0.03, -0.02, -0.02]
[9.94, 0.23, -0.23, -0.03, -0.02, -0.02]
[9.79, 0.2, -0.22, -0.02, -0.02, -0.02]
[9.78, 0.14, -0.22, -0.02, -0.02, -0.01]
[9.81, 0.11, -0.13, -0.02, -0.02, -0.01]
[9.83, 0.11, -0.15, -0.03, -0.02, -0.02]
[9.78, 0.15, -0.15, -0.03, -0.02, -0.02]
[9.79, 0.17, -0.2, -0.03, -0.02, -0.02]
[9.85, 0.18, -0.18, -0.03, -0.02, -0.02]
[9.82, 0.21, -0.23, -0.03, -0.02, -0.02]
[9.81, 0.19, -0.23, -0.03, -0.02, -0.01]
[9.85, 0.16, -0.23, -0.02, -0.02, -0.01]
[9.84, 0.14, -0.17, -0.02, -0.02, -0.02]
[9.76, 0.14, -0.16, -0.02, -0.02, -0.02]
[9.79, 0.11, -0.15, -0.02, -0.02, -0.01]
[9.84, 0.13, -0.16, -0.03, -0.02, -0.02]
[9.84, 0.16, -0.2, -0.03, -0.02, -0.02]
[9.8, 0.19, -0.22, -0.03, -0.02, -0.02]
[9.81, 0.17, -0.19, -0.02, -0.02, -0.02]
[9.82, 0.16, -0.18, -0.02, -0.02, -0.02]
[9.8, 0.14, -0.16, -0.02, -0.02, -0.02]
[9.78, 0.13, -0.16, -0.03, -0.02, -0.02]
[9.83, 0.14, -0.16, -0.03, -0.02, -0.02]
[9.84, 0.14, -0.19, -0.03, -0.02, -0.02]
[9.79, 0.18, -0.2, -0.03, -0.02, -0.02]
[9.8, 0.2, -0.22, -0.03, -0.02, -0.02]
[9.86, 0.2, -0.21, -0.02, -0.02, -0.02]
[9.85, 0.18, -0.2, -0.02, -0.02, -0.02]
[9.77, 0.16, -0.21, -0.02, -0.02, -0.02]
[9.78, 0.14, -0.13, -0.02, -0.02, -0.01]
[9.82, 0.13, -0.12, -0.03, -0.02, -0.02]
[9.84, 0.13, -0.14, -0.03, -0.02, -0.02]
[9.84, 0.16, -0.17, -0.03, -0.02, -0.02]
[9.83, 0.18, -0.19, -0.03, -0.02, -0.02]
[9.78, 0.19, -0.22, -0.03, -0.02, -0.02]
[9.82, 0.2, -0.2, -0.02, -0.02, -0.02]
[9.86, 0.17, -0.18, -0.02, -0.02, -0.02]
[9.78, 0.15, -0.16, -0.02, -0.02, -0.02]
[9.78, 0.14, -0.18, -0.02, -0.02, -0.02]
[9.8, 0.15, -0.15, -0.03, -0.02, -0.02]
[9.83, 0.15, -0.17, -0.03, -0.02, -0.02]
[9.78, 0.17, -0.17, -0.03, -0.02, -0.02]
[9.85, 0.17, -0.2, -0.03, -0.02, -0.02]
[9.83, 0.17, -0.18, -0.03, -0.02, -0.02]
[9.81, 0.16, -0.2, -0.02, -0.02, -0.02]
[9.8, 0.15, -0.21, -0.03, -0.02, -0.02]
[9.8, 0.15, -0.18, -0.02, -0.02, -0.02]
[9.83, 0.15, -0.16, -0.02, -0.02, -0.02]
[9.8, 0.16, -0.16, -0.02, -0.02, -0.02]
[9.8, 0.16, -0.2, -0.03, -0.02, -0.02]
[9.8, 0.16, -0.2, -0.03, -0.02, -0.01]
[9.9, 0.17, -0.18, -0.03, -0.02, -0.02]
[9.84, 0.16, -0.19, -0.03, -0.02, -0.02]
[9.64, 0.18, -0.19, -0.02, -0.02, -0.01]
[9.79, 0.18, -0.16, -0.02, -0.02, -0.02]
[9.91, 0.13, -0.14, -0.02, -0.02, -0.02]
[9.84, 0.16, -0.17, -0.02, -0.02, -0.02]
[9.79, 0.15, -0.14, -0.02, -0.02, -0.02]
[9.8, 0.12, -0.16, -0.02, -0.02, -0.02]
[9.83, 0.17, -0.19, -0.03, -0.02, -0.02]
[9.77, 0.17, -0.19, -0.03, -0.03, -0.03]
[9.75, 0.16, -0.17, -0.03, -0.02, -0.02]
[9.87, 0.18, -0.18, -0.02, -0.02, -0.02]
[9.88, 0.17, -0.19, -0.02, -0.02, -0.02]
[9.91, 0.12, -0.18, -0.03, -0.02, -0.01]
[9.76, 0.15, -0.14, -0.02, -0.02, -0.01]
[9.8, 0.15, -0.17, -0.03, -0.02, -0.01]
[9.85, 0.18, -0.22, -0.02, -0.02, -0.01]
[9.84, 0.2, -0.22, -0.02, -0.02, -0.02]
[9.87, 0.19, -0.2, -0.02, -0.02, -0.01]
[9.82, 0.17, -0.18, -0.02, -0.02, -0.02]
[9.72, 0.1, -0.16, -0.02, -0.02, -0.02]
[10.02, 0.12, -0.15, -0.03, -0.01, -0.0]
[9.74, 0.23, -0.21, -0.03, -0.02, -0.02]
[9.9, 0.16, -0.18, -0.03, -0.02, -0.02]
[9.7, 0.16, -0.19, -0.03, -0.02, -0.01]
[9.79, 0.2, -0.18, -0.02, -0.02, -0.02]
[9.83, 0.14, -0.19, -0.02, -0.02, -0.02]
[9.63, 0.15, -0.22, -0.02, -0.01, -0.01]
[9.98, 0.2, -0.21, -0.03, -0.02, -0.02]
[9.81, 0.1, -0.2, -0.03, -0.02, -0.02]
[9.74, 0.18, -0.19, -0.02, -0.01, -0.01]
[9.68, 0.18, -0.15, -0.03, -0.02, -0.01]
[9.81, 0.13, -0.18, -0.02, -0.01, -0.01]
[9.96, 0.18, -0.2, -0.02, -0.02, -0.02]
[9.73, 0.15, -0.19, -0.03, -0.02, -0.02]
[9.89, 0.12, -0.14, -0.03, -0.02, -0.02]
[9.76, 0.16, -0.17, -0.03, -0.02, -0.02]
[9.82, 0.19, -0.2, -0.03, -0.02, -0.02]
[9.84, 0.18, -0.23, -0.03, -0.02, -0.02]
[9.77, 0.19, -0.22, -0.02, -0.02, -0.02]
[9.87, 0.16, -0.19, -0.02, -0.02, -0.02]
[9.76, 0.15, -0.16, -0.02, -0.02, -0.02]
[9.81, 0.15, -0.15, -0.02, -0.02, -0.02]
[9.83, 0.13, -0.16, -0.03, -0.02, -0.02]
[9.81, 0.16, -0.22, -0.03, -0.02, -0.02]
[9.84, 0.19, -0.21, -0.03, -0.02, -0.02]
[9.84, 0.17, -0.2, -0.03, -0.02, -0.02]
[9.83, 0.17, -0.21, -0.02, -0.02, -0.02]
[9.8, 0.17, -0.17, -0.03, -0.02, -0.02]
[9.84, 0.18, -0.18, -0.03, -0.02, -0.02]
[9.84, 0.18, -0.2, -0.03, -0.02, -0.02]
