AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
9.83,-0.58,-0.98,0.05,-0.01,-0.02
9.8,-0.22,-0.93,0.07,-0.01,-0.02
9.77,0.23,-1.47,0.12,-0.02,-0.02
9.73,0.17,-1.8,0.07,-0.03,-0.03
9.81,-0.35,-0.68,-0.01,-0.03,-0.02
9.83,-0.38,-0.17,-0.02,-0.03,-0.02
9.86,-0.5,-0.04,-0.04,-0.04,-0.02
9.84,-0.39,0.23,-0.1,-0.02,-0.01
9.81,-0.33,-0.09,-0.08,-0.03,-0.01
9.84,-0.24,-0.47,-0.07,-0.03,-0.01
9.76,-0.14,-0.73,-0.1,-0.03,-0.01
9.8,-0.13,-0.73,-0.19,-0.02,-0.0
9.87,-0.17,-0.14,-0.24,-0.03,-0.01
9.84,-0.28,0.32,-0.22,-0.02,-0.01
9.79,-0.35,0.35,-0.14,-0.02,-0.01
9.84,-0.24,0.06,-0.08,-0.03,-0.01
9.9,0.05,-0.13,-0.12,-0.04,-0.01
9.85,0.04,-0.01,-0.14,-0.03,-0.01
9.78,0.47,-0.08,-0.11,-0.03,-0.01
9.89,0.79,0.61,-0.18,-0.02,-0.01
9.83,0.82,1.42,-0.15,-0.02,-0.01
9.82,0.62,1.19,-0.07,-0.03,-0.02
9.81,0.79,0.51,-0.02,-0.02,-0.02
9.82,0.78,0.03,0.01,-0.02,-0.02
9.85,0.77,0.34,0.0,-0.02,-0.02
9.85,0.76,0.83,0.03,-0.01,-0.02
9.81,0.78,1.02,0.13,-0.01,-0.02
9.88,0.6,1.02,0.19,0.01,-0.02
9.82,0.42,0.79,0.26,-0.0,-0.03
9.83,0.28,0.28,0.35,0.0,-0.03
9.84,-0.06,-0.37,0.37,-0.0,-0.03
9.81,-0.3,-0.86,0.36,0.0,-0.03
9.84,-0.57,-1.25,0.32,-0.0,-0.03
9.75,-0.63,-1.86,0.29,-0.01,-0.03
9.74,-0.32,-3.06,0.2,-0.01,-0.02
9.8,0.11,-0.98,0.02,-0.0,-0.02
9.73,-0.48,-0.64,0.05,-0.01,-0.02
9.8,-0.09,-1.78,0.19,-0.03,-0.03
9.73,0.29,-3.02,0.07,-0.04,-0.02
9.73,0.18,-2.59,-0.24,-0.06,-0.01
9.81,-0.04,-0.98,-0.43,-0.07,-0.01
9.84,0.25,0.56,-0.48,-0.05,-0.0
9.88,0.49,2.08,-0.44,-0.03,-0.0
9.89,0.64,2.54,-0.29,0.0,-0.0
9.79,0.04,1.73,-0.12,-0.01,-0.0
9.9,1.69,-0.06,-0.08,-0.02,-0.01
9.82,1.26,1.0,-0.24,-0.0,-0.0
9.78,0.69,2.31,-0.24,-0.01,-0.01
9.87,0.23,2.58,0.06,-0.01,-0.02
9.87,-0.16,1.44,0.35,-0.02,-0.04
9.84,-0.43,-0.29,0.44,-0.01,-0.04
9.76,-0.9,-1.83,0.4,0.01,-0.03
9.7,-0.88,-3.24,0.28,-0.0,-0.03
9.83,-0.11,-3.49,0.09,-0.04,-0.03
9.78,-0.71,-0.79,0.0,-0.01,-0.02
9.8,-0.62,-0.9,0.06,-0.04,-0.03
9.84,-0.27,-1.3,0.12,-0.02,-0.02
9.76,-0.01,-1.47,0.11,-0.03,-0.02
9.79,0.4,-1.5,0.03,-0.03,-0.02
9.73,0.56,-1.45,-0.09,-0.04,-0.01
9.76,0.7,-0.93,-0.22,-0.08,-0.02
9.85,0.72,-0.03,-0.3,-0.08,-0.01
9.84,0.59,0.76,-0.27,-0.07,-0.02
9.86,0.47,1.18,-0.17,-0.04,-0.01
9.87,0.46,1.21,-0.08,-0.01,-0.01
9.84,0.56,0.39,-0.04,0.04,-0.0
9.8,0.74,-0.21,-0.05,0.05,0.0
9.73,0.55,-0.18,-0.05,0.01,-0.01
9.76,0.66,-0.23,-0.04,-0.03,-0.03
9.78,0.81,-0.2,-0.04,-0.06,-0.03
9.86,0.93,0.2,-0.06,-0.09,-0.04
9.84,0.91,0.62,-0.07,-0.03,-0.02
9.91,0.35,1.01,-0.05,-0.04,-0.02
9.88,-0.98,0.37,-0.05,-0.05,-0.02
9.89,0.07,0.9,-0.09,0.0,-0.01
9.84,-0.98,0.7,0.06,0.01,-0.02
9.76,-0.91,0.19,0.13,0.01,-0.02
9.79,-0.83,0.16,0.17,0.01,-0.02
9.86,-0.71,-0.09,0.21,0.0,-0.02
9.8,-0.54,-0.61,0.18,-0.0,-0.03
9.86,-0.51,-0.64,0.13,-0.02,-0.03
9.84,-0.64,-0.45,0.11,-0.01,-0.02
9.86,-0.69,-0.04,0.11,0.01,-0.02
9.87,-0.87,0.02,0.17,-0.02,-0.02
9.85,-0.82,-0.39,0.22,-0.01,-0.02
9.81,-0.66,-1.04,0.21,-0.03,-0.03
9.77,-0.33,-1.58,0.14,-0.01,-0.02
9.75,0.02,-1.92,0.06,-0.02,-0.02
9.74,0.57,-2.17,-0.01,0.01,-0.01
9.7,0.78,-2.15,-0.07,0.03,0.0
9.62,1.39,-2.45,-0.15,-0.02,-0.01
9.73,1.76,-2.41,-0.29,-0.04,-0.01
9.78,2.08,-2.06,-0.46,-0.07,-0.0
9.85,1.86,-0.31,-0.57,-0.05,0.0
9.86,1.33,1.57,-0.43,-0.04,-0.0
9.81,0.95,1.94,-0.22,-0.02,-0.01
9.84,0.57,1.68,-0.1,-0.01,-0.02
9.84,0.32,0.67,0.0,-0.01,-0.02
9.8,0.21,-0.23,0.0,-0.04,-0.02
9.79,0.25,-0.5,-0.09,-0.04,-0.02
9.83,-0.02,0.5,-0.18,-0.04,-0.02
9.87,-0.09,1.36,-0.19,-0.05,-0.02
9.88,-0.09,1.89,-0.12,-0.02,-0.02
9.89,-0.21,2.0,-0.03,-0.02,-0.02
9.87,-0.52,2.11,0.11,-0.03,-0.03
9.91,-0.75,1.87,0.25,-0.02,-0.03
9.89,-0.86,1.43,0.38,0.02,-0.03
9.87,-0.77,0.94,0.44,0.03,-0.03
9.83,-0.72,0.38,0.49,0.0,-0.03
9.84,-0.42,-0.95,0.47,0.04,-0.02
9.73,-0.28,-1.94,0.37,0.04,-0.02
9.65,-0.07,-3.15,0.24,0.01,-0.02
9.7,0.1,-3.7,0.07,0.01,-0.02
9.72,0.1,-2.7,-0.05,-0.01,-0.02
9.75,0.09,-1.65,-0.09,-0.04,-0.02
9.8,0.37,-1.64,-0.11,-0.05,-0.02
9.74,0.53,-1.95,-0.15,-0.05,-0.02
9.76,0.76,-2.06,-0.23,-0.07,-0.01
9.77,0.76,-1.89,-0.33,-0.08,-0.01
9.77,0.68,-1.57,-0.41,-0.08,-0.01
9.81,0.44,-1.06,-0.52,-0.07,-0.0
9.84,0.08,0.26,-0.61,-0.07,-0.0
9.92,-0.24,1.92,-0.56,-0.04,0.0
9.9,-0.14,2.52,-0.36,-0.01,-0.0
9.93,0.06,2.91,-0.17,0.01,-0.01
9.84,0.17,0.97,-0.06,0.01,-0.01
9.92,0.92,1.1,-0.02,0.01,-0.01
9.84,0.51,1.88,0.03,0.06,-0.0
9.81,0.24,2.19,0.16,-0.03,-0.03
9.94,0.15,1.81,0.3,-0.09,-0.05
9.93,0.05,1.63,0.36,-0.03,-0.04
9.85,-0.19,1.58,0.43,0.01,-0.03
9.84,-0.26,0.7,0.54,0.06,-0.03
9.81,-0.14,-0.89,0.6,0.03,-0.04
9.72,0.06,-2.56,0.53,0.03,-0.03
9.71,-0.18,-4.31,0.38,-0.01,-0.04
9.63,-0.34,-5.6,0.16,-0.06,-0.04
9.78,-0.27,-1.9,-0.0,0.01,-0.02
9.68,-0.81,-2.52,0.03,0.02,-0.01
9.75,-0.33,-3.49,-0.01,-0.13,-0.04
9.71,-0.01,-3.33,-0.3,-0.1,-0.01
9.79,0.18,-1.74,-0.54,-0.08,0.0
9.83,0.34,-0.15,-0.64,-0.05,0.02
9.85,0.4,1.52,-0.61,-0.03,0.01
9.9,0.54,2.68,-0.47,0.05,0.02
9.84,0.67,3.17,-0.23,0.05,0.01
9.79,0.44,2.87,-0.07,0.0,-0.01
9.78,0.28,0.46,-0.03,-0.09,-0.03
9.96,1.46,0.59,-0.09,-0.09,-0.03
9.84,0.53,1.91,-0.21,-0.03,-0.01
9.87,0.11,2.65,-0.07,-0.01,-0.02
9.91,0.0,2.16,0.17,-0.03,-0.03
9.84,-0.09,0.81,0.34,-0.01,-0.04
9.85,-0.27,-0.35,0.35,-0.02,-0.04
9.74,-0.38,-1.11,0.32,-0.01,-0.04
9.75,-0.25,-1.69,0.26,-0.04,-0.04
9.8,-0.05,-2.36,0.18,-0.03,-0.03
9.76,0.05,-2.23,0.03,-0.02,-0.02
9.74,0.22,-1.84,-0.06,-0.02,-0.02
9.78,0.24,-1.49,-0.12,-0.02,-0.01
9.84,0.14,-0.43,-0.06,-0.02,-0.02
9.8,0.19,-0.26,-0.03,-0.01,-0.02
9.84,0.23,-0.27,-0.02,-0.0,-0.02
9.85,0.2,-0.25,-0.02,0.0,-0.01
9.8,0.17,-0.24,-0.03,0.0,-0.01
9.78,0.11,-0.19,-0.03,-0.01,-0.01
9.8,0.1,-0.23,-0.03,-0.02,-0.02
9.83,0.14,-0.22,-0.02,-0.03,-0.02
9.8,0.17,-0.23,-0.02,-0.03,-0.02
9.81,0.18,-0.28,-0.02,-0.03,-0.02
9.8,-1.2,0.06,-0.02,-0.02,-0.02
9.87,0.03,-0.51,-0.0,-0.02,-0.02
9.86,-0.3,-0.61,-0.0,-0.01,-0.01
9.76,-0.2,-1.1,-0.0,0.0,-0.01
9.77,0.03,-1.39,-0.01,-0.01,-0.01
9.78,0.16,-1.56,-0.05,-0.01,-0.0
9.79,0.15,-1.42,-0.11,-0.02,-0.01
9.75,0.09,-1.06,-0.13,-0.01,-0.01
9.78,-0.06,-0.86,-0.13,-0.01,-0.01
9.76,-0.02,-0.91,-0.17,-0.03,-0.01
9.79,-0.31,-0.42,-0.22,-0.04,-0.01
9.88,-0.36,-0.05,-0.22,-0.05,-0.01
9.79,-0.06,0.02,-0.23,-0.04,-0.01
9.89,0.18,0.56,-0.25,-0.02,0.0
9.84,0.43,1.11,-0.22,-0.03,-0.01
9.81,0.53,1.18,-0.16,-0.02,-0.01
9.87,0.49,1.05,-0.09,-0.03,-0.01
9.83,0.45,0.54,-0.05,-0.07,-0.02
9.83,0.59,0.03,-0.07,-0.08,-0.03
9.82,0.5,0.18,-0.1,-0.06,-0.02
9.83,0.34,0.16,-0.1,-0.04,-0.02
9.82,0.4,-0.01,-0.08,-0.03,-0.01
9.8,0.44,-0.18,-0.06,-0.02,-0.01
9.82,0.5,-0.32,-0.05,-0.02,-0.01
9.8,0.46,-0.41,-0.06,-0.03,-0.01
9.82,0.37,-0.35,-0.09,-0.01,-0.01
9.83,0.24,-0.32,-0.08,-0.0,-0.01
9.82,0.0,0.1,-0.04,0.01,-0.01
9.88,-0.17,0.54,0.04,0.03,-0.01
9.88,-0.24,0.63,0.15,0.09,-0.0
9.78,-0.17,0.05,0.2,0.08,-0.01
9.75,-0.18,-0.49,0.17,0.01,-0.02
9.79,0.04,-0.72,0.07,-0.02,-0.02
9.86,0.22,-0.19,-0.05,-0.02,-0.01
9.85,0.34,0.27,-0.12,-0.01,-0.01
9.81,0.54,0.57,-0.12,0.0,-0.0
9.76,0.83,0.16,-0.1,-0.01,-0.01
9.8,0.79,-0.37,-0.09,-0.04,-0.02
9.83,0.5,-0.64,-0.1,-0.05,-0.02
9.8,0.19,-0.28,-0.07,-0.03,-0.02
9.81,0.02,-0.63,0.0,-0.01,-0.02
9.76,-0.05,-1.11,0.01,-0.01,-0.02
9.75,-0.1,-1.6,-0.02,-0.03,-0.02
9.84,0.01,-0.63,-0.03,-0.03,-0.02
9.78,0.09,-0.32,-0.03,-0.01,-0.02
9.77,-0.11,-0.22,-0.02,-0.02,-0.02
9.71,-0.77,-0.07,0.07,-0.1,-0.04
9.9,-0.48,-0.75,0.13,-0.2,-0.06
9.84,-0.58,-1.04,0.13,-0.07,-0.03
9.78,-0.71,-1.32,0.09,-0.05,-0.02
9.79,-0.64,-1.32,0.02,-0.04,-0.02
9.84,-0.79,-0.83,-0.02,-0.02,-0.02
9.78,-0.67,-0.68,0.01,-0.05,-0.01
9.77,-0.3,-0.98,-0.0,-0.05,-0.01
9.78,0.1,-1.05,-0.06,-0.03,-0.01
9.78,0.52,-0.65,-0.12,-0.04,-0.01
9.83,0.78,-0.4,-0.18,-0.03,-0.0
9.8,0.73,-0.06,-0.2,-0.04,-0.01
9.78,0.82,0.13,-0.18,-0.02,-0.0
9.84,0.97,0.56,-0.15,-0.03,-0.0
9.87,1.02,0.88,-0.1,-0.03,-0.01
9.85,1.22,0.94,-0.03,-0.01,-0.01
9.88,1.23,1.06,0.0,-0.02,-0.01
9.81,0.63,0.32,-0.01,-0.02,-0.02
9.8,0.24,-0.21,-0.02,-0.02,-0.01
9.81,0.2,-0.31,-0.02,-0.01,-0.01
9.78,1.81,-0.82,0.01,-0.02,-0.01
9.79,1.02,-0.77,0.04,-0.02,-0.02
9.73,1.38,-0.68,-0.01,-0.02,-0.02
9.78,1.39,-0.36,-0.01,-0.02,-0.02
9.84,1.21,0.0,0.04,-0.01,-0.02
9.76,1.22,-0.09,0.08,-0.02,-0.03
9.8,1.15,-0.29,0.09,-0.01,-0.03
9.83,0.87,-0.56,0.07,-0.02,-0.02
9.86,0.49,-0.57,0.01,-0.0,-0.03
9.86,-0.51,-0.22,-0.08,-0.01,-0.02
9.9,-1.02,0.32,-0.08,0.0,-0.02
9.86,-1.33,0.23,-0.01,-0.0,-0.02
9.83,-1.08,-0.22,0.03,-0.02,-0.02
9.81,-1.01,-0.36,0.02,-0.01,-0.02
9.78,-0.81,-0.4,-0.0,-0.02,-0.02
9.78,-0.73,-0.24,-0.03,-0.03,-0.02
9.82,-0.72,-0.17,-0.03,-0.03,-0.02
9.83,-0.26,-0.23,-0.03,-0.03,-0.02
9.83,0.09,-0.28,-0.03,-0.03,-0.02
9.78,0.07,-0.28,-0.03,-0.03,-0.02
9.79,-1.1,0.01,-0.06,-0.03,-0.02
9.87,-0.69,0.08,-0.09,-0.01,-0.01
9.87,-0.93,0.16,-0.04,-0.01,-0.01
9.82,-1.01,-0.04,0.01,-0.01,-0.01
9.8,-0.57,-0.64,0.04,-0.01,-0.01
9.76,-0.14,-0.97,0.01,-0.02,-0.01
9.8,0.15,-1.03,-0.04,-0.04,-0.01
9.7,0.32,-0.64,-0.12,-0.04,-0.01
9.84,0.47,-0.07,-0.16,-0.03,-0.01
9.86,0.67,0.14,-0.15,-0.03,-0.01
9.82,0.7,0.12,-0.12,-0.04,-0.02
9.79,0.83,-0.12,-0.09,-0.03,-0.02
9.8,0.69,-0.23,-0.07,-0.02,-0.01
9.84,0.89,-0.43,-0.04,-0.02,-0.01
9.79,0.93,-0.5,-0.03,-0.02,-0.01
9.75,1.02,-0.55,-0.03,-0.02,-0.01
9.77,0.34,-0.32,-0.02,-0.02,-0.01
9.83,0.21,-0.34,-0.03,-0.01,-0.01
9.84,0.15,-0.34,-0.03,-0.01,-0.01
9.8,0.15,-0.32,-0.02,-0.01,-0.01
9.83,0.61,-0.09,-0.01,-0.03,-0.02
9.78,0.75,0.22,-0.02,-0.03,-0.02
9.82,0.8,0.66,-0.07,-0.03,-0.02
9.86,0.61,1.34,-0.06,-0.03,-0.02
9.88,0.43,1.44,0.0,-0.03,-0.02
9.87,0.19,1.37,0.05,-0.01,-0.03
9.88,-0.11,1.53,0.18,-0.0,-0.03
9.94,-0.26,0.72,0.31,0.0,-0.03
9.86,-0.32,0.17,0.35,0.01,-0.04
9.83,-0.27,-0.33,0.41,0.0,-0.04
9.76,-0.04,-1.51,0.38,0.01,-0.03
9.74,0.09,-1.61,0.27,-0.01,-0.04
9.78,-0.04,-1.38,0.24,-0.03,-0.04
9.72,-0.05,-1.71,0.21,-0.01,-0.03
9.77,-0.11,-2.18,0.15,-0.0,-0.03
9.72,-0.12,-2.45,0.06,-0.01,-0.02
9.82,0.01,-0.96,-0.01,0.0,-0.02
9.79,0.14,-0.42,-0.02,0.01,-0.02
9.81,0.55,-0.37,0.04,0.02,-0.01
9.79,0.74,-1.28,0.33,-0.01,-0.03
9.71,0.74,-2.23,0.26,-0.0,-0.03
9.79,0.59,-2.13,0.08,-0.01,-0.02
9.73,0.34,-2.02,0.08,-0.02,-0.02
9.69,-0.45,-2.05,0.0,-0.04,-0.02
9.81,-0.42,-1.27,-0.22,-0.03,-0.01
9.86,-0.38,-0.68,-0.28,-0.01,0.0
9.78,-0.26,-0.39,-0.27,-0.02,-0.0
9.78,-0.06,-0.16,-0.31,-0.02,-0.0
9.75,0.15,0.43,-0.34,-0.02,-0.0
9.87,0.23,1.1,-0.3,-0.04,-0.01
9.93,0.42,1.53,-0.27,-0.04,-0.01
9.91,0.23,2.4,-0.25,-0.03,-0.01
9.9,-0.1,2.54,-0.11,-0.01,-0.01
9.88,0.07,0.3,-0.04,-0.04,-0.01
9.84,0.14,-0.18,-0.03,-0.04,-0.01
9.79,0.2,-0.31,-0.07,-0.05,-0.01
9.76,0.18,-0.22,-0.28,-0.03,-0.01
9.88,-0.16,1.07,-0.32,-0.03,-0.01
9.87,-0.19,1.92,-0.16,-0.02,-0.02
9.9,0.15,1.83,-0.0,-0.02,-0.02
9.89,0.44,1.16,0.14,0.0,-0.03
9.85,0.59,0.33,0.18,-0.01,-0.03
9.81,0.45,0.46,0.18,-0.02,-0.03
9.82,0.29,0.46,0.27,-0.02,-0.03
9.79,0.3,-0.73,0.31,-0.01,-0.04
9.73,0.27,-1.69,0.26,-0.01,-0.04
9.77,0.09,-2.5,0.18,-0.01,-0.03
9.7,-0.1,-3.17,0.06,-0.01,-0.02
9.74,-0.39,-2.46,-0.06,-0.01,-0.01
9.84,-0.05,-0.75,-0.04,-0.01,-0.02
9.8,0.11,-0.36,-0.03,0.01,-0.01
9.78,0.17,-0.23,-0.02,0.01,-0.01
9.84,0.17,-0.2,-0.02,0.0,-0.01
9.81,0.22,-0.26,0.0,-0.01,-0.01
9.81,0.72,-0.79,0.02,-0.02,-0.01
9.79,0.32,-0.66,-0.07,0.01,-0.0
9.85,0.5,-0.56,-0.16,0.07,0.01
9.87,-0.65,0.38,-0.18,0.09,0.02
10.07,-0.3,-0.12,-0.06,0.06,0.0
9.79,0.1,-0.09,-0.03,-0.01,-0.01
9.77,0.15,-0.19,-0.03,-0.02,-0.01
9.84,0.13,-0.24,-0.02,-0.02,-0.02
9.81,0.16,-0.21,-0.02,-0.02,-0.02
9.8,0.12,-0.24,-0.03,-0.02,-0.02
9.81,0.14,-0.23,-0.03,-0.02,-0.02
9.81,0.15,-0.22,-0.03,-0.02,-0.02
9.85,0.15,-0.23,-0.03,-0.02,-0.02
9.81,0.17,-0.24,-0.02,-0.02,-0.02
9.82,0.14,-0.24,-0.02,-0.02,-0.02
9.79,0.11,-0.23,-0.02,-0.02,-0.01
9.78,0.13,-0.2,-0.02,-0.02,-0.02
9.8,0.13,-0.18,-0.02,-0.02,-0.02
9.78,0.12,-0.22,-0.03,-0.02,-0.02
9.83,0.16,-0.26,-0.03,-0.02,-0.02
9.78,0.14,-0.26,-0.02,-0.02,-0.02
9.82,0.13,-0.23,-0.02,-0.02,-0.02
9.8,0.11,-0.19,-0.03,-0.02,-0.02
9.78,0.11,-0.21,-0.02,-0.02,-0.02
9.82,0.13,-0.19,-0.03,-0.02,-0.02
9.8,0.15,-0.2,-0.03,-0.02,-0.02
9.82,0.16,-0.23,-0.03,-0.02,-0.02
9.83,0.16,-0.23,-0.03,-0.02,-0.02
9.82,0.15,-0.2,-0.02,-0.02,-0.02
9.84,0.15,-0.21,-0.02,-0.02,-0.02
9.8,0.15,-0.22,-0.02,-0.02,-0.02
9.81,0.16,-0.22,-0.02,-0.02,-0.02
9.82,0.15,-0.24,-0.02,-0.02,-0.02
9.79,0.12,-0.19,-0.02,-0.02,-0.02
9.79,0.13,-0.19,-0.02,-0.02,-0.02
9.73,0.14,-0.22,-0.03,-0.02,-0.02
9.9,0.13,-0.2,-0.03,-0.01,-0.02
9.81,0.14,-0.21,-0.03,-0.02,-0.02
9.74,0.16,-0.22,-0.03,-0.02,-0.02
9.81,0.13,-0.16,-0.03,-0.02,-0.02
9.84,0.09,-0.18,-0.03,-0.02,-0.01
9.81,0.18,-0.23,-0.03,-0.02,-0.02
9.8,0.12,-0.23,-0.02,-0.02,-0.02
9.86,0.13,-0.22,-0.02,-0.02,-0.01
9.86,0.16,-0.21,-0.03,-0.02,-0.02
9.75,0.13,-0.22,-0.03,-0.02,-0.02
9.79,0.17,-0.24,-0.03,-0.02,-0.01
9.87,0.16,-0.2,-0.03,-0.02,-0.02
9.81,0.12,-0.19,-0.02,-0.02,-0.02
9.8,0.13,-0.22,-0.02,-0.02,-0.02
9.76,0.13,-0.17,-0.03,-0.02,-0.02
9.85,0.13,-0.2,-0.03,-0.02,-0.02
9.79,0.14,-0.22,-0.03,-0.02,-0.02
9.76,0.13,-0.26,-0.03,-0.02,-0.02
9.87,0.13,-0.21,-0.03,-0.02,-0.02
9.83,0.15,-0.2,-0.03,-0.02,-0.02
9.8,0.14,-0.19,-0.03,-0.02,-0.02
9.77,0.16,-0.23,-0.02,-0.02,-0.01
9.84,0.13,-0.23,-0.02,-0.02,-0.02
9.82,0.14,-0.21,-0.02,-0.02,-0.02
9.76,0.15,-0.17,-0.02,-0.02,-0.02
9.83,0.14,-0.18,-0.03,-0.02,-0.02
9.84,0.14,-0.22,-0.03,-0.02,-0.02
9.8,0.16,-0.25,-0.03,-0.02,-0.02
9.8,0.14,-0.23,-0.03,-0.02,-0.02
9.84,0.15,-0.23,-0.02,-0.02,-0.02
9.82,0.14,-0.21,-0.02,-0.02,-0.02
9.78,0.13,-0.21,-0.03,-0.02,-0.02
9.81,0.12,-0.21,-0.03,-0.02,-0.02
9.81,0.12,-0.26,-0.03,-0.02,-0.02
9.81,0.14,-0.23,-0.03,-0.02,-0.02
9.79,0.17,-0.21,-0.03,-0.02,-0.02
9.87,0.16,-0.16,-0.02,-0.02,-0.02
9.84,0.14,-0.18,-0.03,-0.02,-0.02
9.77,0.15,-0.23,-0.03,-0.02,-0.02
9.81,0.11,-0.22,-0.02,-0.02,-0.02
9.83,0.12,-0.18,-0.02,-0.02,-0.02
9.8,0.14,-0.23,-0.03,-0.02,-0.02
9.82,0.14,-0.2,-0.03,-0.02,-0.02
9.83,0.12,-0.21,-0.03,-0.02,-0.02
9.84,0.13,-0.24,-0.03,-0.02,-0.02
9.8,0.13,-0.2,-0.03,-0.02,-0.02
9.8,0.14,-0.18,-0.03,-0.02,-0.02
9.82,0.14,-0.19,-0.03,-0.02,-0.02
9.84,0.15,-0.21,-0.03,-0.02,-0.02
9.8,0.15,-0.24,-0.03,-0.02,-0.02
9.84,0.15,-0.25,-0.02,-0.02,-0.02
9.83,0.13,-0.23,-0.03,-0.02,-0.02
9.79,0.15,-0.21,-0.02,-0.02,-0.02
9.79,0.12,-0.19,-0.02,-0.02,-0.02
9.8,0.12,-0.17,-0.02,-0.02,-0.02
9.8,0.16,-0.22,-0.03,-0.02,-0.02
9.81,0.14,-0.21,-0.03,-0.02,-0.02
9.8,0.12,-0.24,-0.03,-0.02,-0.02
9.8,0.13,-0.23,-0.03,-0.02,-0.02
9.79,0.14,-0.23,-0.02,-0.02,-0.02
9.81,0.15,-0.21,-0.02,-0.02,-0.02
9.84,0.17,-0.18,-0.03,-0.02,-0.02
9.83,0.16,-0.2,-0.03,-0.02,-0.02
9.82,0.16,-0.2,-0.03,-0.02,-0.02
9.82,0.15,-0.23,-0.03,-0.02,-0.01
9.8,0.13,-0.22,-0.02,-0.02,-0.02
9.84,0.11,-0.23,-0.02,-0.02,-0.02
9.79,0.12,-0.2,-0.02,-0.02,-0.02
9.84,0.13,-0.18,-0.03,-0.02,-0.02
9.77,0.11,-0.21,-0.03,-0.02,-0.02
9.83,0.14,-0.26,-0.03,-0.02,-0.02
9.84,0.15,-0.29,-0.02,-0.02,-0.02
9.81,0.21,-0.22,-0.02,-0.02,-0.02
9.87,0.2,-0.16,-0.02,-0.02,-0.01
9.82,0.15,-0.14,-0.03,-0.02,-0.01
9.84,0.11,-0.2,-0.03,-0.02,-0.01
9.74,0.05,-0.21,-0.03,-0.02,-0.02
9.8,0.11,-0.24,-0.03,-0.02,-0.02
9.88,0.17,-0.23,-0.03,-0.02,-0.02
9.84,0.17,-0.22,-0.03,-0.02,-0.02
9.81,0.12,-0.21,-0.03,-0.02,-0.02
9.77,0.16,-0.23,-0.02,-0.02,-0.01
9.88,0.15,-0.24,-0.02,-0.02,-0.02
9.79,0.13,-0.22,-0.03,-0.02,-0.02
9.87,0.09,-0.19,-0.03,-0.02,-0.02
9.76,0.1,-0.2,-0.02,-0.02,-0.01
9.74,0.17,-0.19,-0.02,-0.02,-0.02
9.93,0.18,-0.23,-0.02,-0.02,-0.02
9.81,0.19,-0.23,-0.03,-0.02,-0.01
9.82,0.14,-0.22,-0.03,-0.02,-0.02
9.72,0.08,-0.2,-0.02,-0.02,-0.01
9.77,0.11,-0.18,-0.03,-0.02,-0.02
9.88,0.1,-0.16,-0.03,-0.02,-0.02
9.8,0.15,-0.21,-0.03,-0.02,-0.02
9.79,0.15,-0.28,-0.03,-0.02,-0.02
9.8,0.15,-0.26,-0.03,-0.02,-0.01
9.85,0.16,-0.25,-0.03,-0.02,-0.02
9.84,0.16,-0.21,-0.02,-0.02,-0.02
9.78,0.14,-0.21,-0.02,-0.02,-0.01
9.78,0.13,-0.15,-0.02,-0.02,-0.02
9.78,0.1,-0.18,-0.03,-0.02,-0.02
9.85,0.12,-0.23,-0.03,-0.02,-0.02
9.82,0.14,-0.25,-0.03,-0.02,-0.02
9.8,0.1,-0.21,-0.03,-0.02,-0.02
9.82,0.14,-0.25,-0.03,-0.02,-0.02
9.8,0.13,-0.23,-0.03,-0.02,-0.02
9.84,0.15,-0.25,-0.03,-0.02,-0.02
9.81,0.18,-0.21,-0.02,-0.02,-0.02
9.81,0.16,-0.23,-0.02,-0.02,-0.02
9.81,0.14,-0.23,-0.02,-0.02,-0.01
9.81,0.15,-0.23,-0.02,-0.02,-0.02
9.84,0.14,-0.23,-0.02,-0.02,-0.01
9.81,0.12,-0.22,-0.02,-0.02,-0.01
9.79,0.11,-0.19,-0.03,-0.02,-0.02
9.81,0.13,-0.17,-0.03,-0.02,-0.02
9.82,0.14,-0.21,-0.03,-0.02,-0.02
9.81,0.15,-0.23,-0.03,-0.02,-0.02
9.82,0.15,-0.23,-0.03,-0.02,-0.02
9.8,0.14,-0.24,-0.03,-0.02,-0.02
9.83,0.14,-0.22,-0.02,-0.02,-0.02
9.84,0.15,-0.21,-0.02,-0.02,-0.01
9.83,0.14,-0.21,-0.02,-0.02,-0.01
9.8,0.14,-0.24,-0.02,-0.02,-0.01
9.84,0.12,-0.22,-0.02,-0.02,-0.01
9.8,0.12,-0.22,-0.02,-0.02,-0.01
9.81,0.11,-0.18,-0.02,-0.02,-0.02
9.8,0.11,-0.21,-0.03,-0.02,-0.01
9.82,0.11,-0.21,-0.03,-0.02,-0.01
9.83,0.14,-0.21,-0.03,-0.02,-0.02
9.85,0.16,-0.21,-0.03,-0.02,-0.02
9.88,0.15,-0.24,-0.03,-0.02,-0.02
9.85,0.14,-0.19,-0.03,-0.02,-0.02
9.81,0.13,-0.22,-0.03,-0.01,-0.02
9.83,0.13,-0.21,-0.03,-0.02,-0.02
9.82,0.14,-0.25,-0.02,-0.02,-0.02
9.64,0.15,-0.22,-0.02,-0.02,-0.02
9.88,0.12,-0.2,-0.02,-0.02,-0.02
9.75,0.11,-0.18,-0.02,-0.02,-0.02
9.86,0.12,-0.15,-0.02,-0.02,-0.02
